Time_s,Channel_57_mV,Channel_61_mV
0.844,0.009772880618585254,-0.05782481600517412
0.848,-0.0255083736341914,0.03023290009468593
0.852,-0.007461469510840696,0.06719702569178687
0.856,0.07032729893497894,0.02563364637074686
0.86,-0.013208570157855107,0.11753207576087173
0.864,0.08108581259938331,-0.04959638160708358
0.868,-0.02444616783648586,-0.0703236674564689
0.872,-0.04332778864566141,-0.014713364222418972
0.876,-0.021008333403884794,-0.038561200464733617
0.88,-0.09207486022303121,-0.05346799785100525
0.884,-0.16253331817403383,-0.02052826202135148
0.888,-0.03301993737850028,0.0019750029625790963
0.892,-0.05030488264356268,0.06611325460305803
0.896,0.015553539561623725,-0.024498203648618294
0.9,-0.039896100892271094,-0.004361761018433714
0.904,0.03380136046263648,0.017474220112924835
0.908,0.05711070046840926,-0.07491259024744079
0.912,0.06022880994294482,-0.055562935516559955
0.916,-0.06145367002079225,0.07553346099527031
0.92,-0.036630827354064505,-0.04782642503057339
0.924,0.02068660122500865,0.0020645596078788255
0.928,-0.04763910115438542,0.010306981488152721
0.932,-0.01789087499857667,0.04680665645631515
0.936,-0.046874393585342386,0.006327386766614324
0.94,0.045243085138121884,-0.10393464055390567
0.944,0.05835706250383776,0.019581652697298654
0.948,0.016419552110234444,0.03463336011812931
0.952,-0.024850174636388445,-0.07597081138175404
0.956,-0.06967244989236078,0.03780516160456484
0.96,0.010794492276835396,0.10796568809146101
0.964,-0.029569305430915266,0.027865122972624803
0.968,0.026348551839491016,-0.018456628098752214
0.972,0.0832774935911153,0.0014391327919746713
0.976,-0.01516479432269295,0.04614913465369512
0.98,0.020793159863935297,0.05224134780651109
0.984,0.006148413813598285,0.0464149915942465
0.988,-0.07384282578981081,-0.132497099077814
0.992,0.04215289964324514,-0.09637820753684784
0.996,0.0025982133011909873,0.01524873227987314
1.0,-0.025806655310002088,0.020656269033267737
1.004,0.043363130327002126,-0.02110159189477899
1.008,0.05951202612674165,0.002390332052933766
1.012,-0.002341354176376044,0.03593390399949797
1.016,-0.013891124617765302,0.01330653283417169
1.02,0.012270375696832135,0.020605645011581752
1.024,0.020017076823496568,-0.04705639880491613
1.028,0.003635367074663914,0.07561567829036404
1.032,0.05434217169242314,-0.003174082705299907
1.036,-0.05396310279330059,0.035729835469053776
1.04,0.019808766307578538,-0.07865370518922175
1.044,0.023248326864750347,-0.055555036475103126
1.048,-0.03642860331738174,-0.07523676127684253
1.052,0.004262892396697836,0.051726441700422
1.056,0.0868167201845279,-0.08782571132782024
1.06,-0.08721146365678942,0.11556563238672041
1.064,0.015873782322086118,-0.015371091907357276
1.068,-0.003615454870367281,0.032273424999828285
1.072,-0.06211375978669729,0.019212195966258394
1.076,0.03741896839412665,0.04909311057449388
1.08,-0.04199790515981,-0.049132202512710645
1.084,0.09678184950618841,0.025426632203904606
1.088,0.012768009248309092,-0.06710461939007734
1.092,0.09420248746460555,-0.02674846674866755
1.096,-0.021067913054543086,0.006520204189002146
1.1,0.09148685972896264,-0.00789355978397478
1.104,0.02243330922699921,-0.04121216774508091
1.108,-0.05706868763450813,0.0765972006053086
1.112,0.0642439968439785,-0.013321660263485649
1.116,-0.028233499956012365,-0.10689495168093871
1.12,-0.07864835427614048,-0.04503264178844599
1.124,0.13556598695392613,0.023911806456077937
1.128,0.012917963923600742,-0.03103239004509837
1.132,-0.04693029445003266,-0.03188484738824739
1.136,0.05221415722170483,0.03772655747550719
1.14,-0.004548918955874607,0.027791813782722337
1.144,-0.02066776182374425,0.0795100541297544
1.148,0.11962812761063937,0.043865829253269366
1.152,0.020172099011672953,0.014192598542065636
1.156,-0.041388130942787905,-0.016783304371274562
1.16,-0.016148232994893194,0.014802122408404976
1.164,0.013654453595058692,0.05784395237126886
1.168,0.03975722346581423,0.016404994935712285
1.172,-0.03827949237891312,0.0305296925891911
1.176,-0.04654406166148079,-0.013932494102189162
1.18,0.015782101900602943,0.039973835741142244
1.184,0.005476576980412225,-0.005629548162463752
1.188,-0.025440717520728913,0.01111849015954565
1.192,0.0902480903843757,0.022683913870840525
1.196,-0.017911516497557886,-0.10294229429314726
1.2,-0.035580522711132746,-0.039939844342430426
1.204,0.08153402224709014,0.047615422115597966
1.208,0.05672076638527467,0.007311222588558829
1.212,0.012456147473401128,0.03749843345570874
1.216,0.12396084760109141,-0.0025961609358437724
1.22,-0.02939053027411829,-0.006935815581976006
1.224,-0.022137250237477812,0.01808133652749128
1.228,0.036447368678498036,0.01431957876967549
1.232,0.0203481577862394,-0.017501758191030843
1.236,0.07314625301888632,0.0327134652377595
1.24,-0.020772571678497154,0.0001248335208980768
1.244,-0.06944543343444347,-0.030280443488981724
1.248,0.013050657326386795,-0.03314313797266338
1.252,0.010018174356444462,-0.021765829764716204
1.256,-0.05022153082460904,0.06042369045772762
1.26,0.01650313933158643,0.026483662329510778
1.264,0.09156419775836272,-0.09118174131088586
1.268,0.02867562236710798,0.048377229822835544
1.272,-0.0396406464483503,0.006874218180128385
1.276,-0.0017032485120592228,-0.03972633297151925
1.28,0.02938167806702214,-0.04834933153738425
1.284,0.025414489337988545,0.0173091394923447
1.288,0.04870351685015816,-0.05873208417856172
1.292,0.022364371398004998,0.007176867029609533
1.296,0.027389604384165087,0.03809988739178089
1.3,0.10776549782485029,-0.011429653554466618
1.304,0.08267099701637151,0.015337319346565827
1.308,0.09878148105741538,0.011875521397363597
1.312,0.0013305192034510599,0.0588037279609642
1.316,-0.013169872571004469,-0.008135471841811374
1.32,-0.06207680006796103,0.0053396396086129415
1.324,0.05544687589148224,0.002497819738535764
1.328,-0.006265668256648792,-0.01719102932670578
1.332,0.036513771021953675,0.05686219108041079
1.336,-0.06492253055965919,0.02649546009459583
1.34,-0.08139552558448832,-0.01807542033913567
1.344,-0.052764118363547656,0.012752223409069586
1.348,-0.054629841587698784,-0.014898963664859148
1.352,0.040822988537459484,0.020221928888247472
1.356,-0.021733184535695494,-0.12482436286450323
1.36,0.06962213189064323,-0.0025603541430777744
1.364,0.015123845800563638,-0.035116732494739046
1.368,-0.13186599378568448,0.05554327503132661
1.372,-0.01951689781350863,-0.06190535534019553
1.376,-0.012011251127725948,0.006773905999124641
1.38,0.056028721836865664,-0.09256022486131066
1.384,-0.019520919913422877,0.10391417955872367
1.388,-0.049974756096197254,0.05171319258810389
1.392,0.05445057868537515,-0.05346170385351865
1.396,-0.05534779861727175,0.03709752626389466
1.4,-0.017707001811418408,0.06589531588502336
1.404,-0.04055681285523943,0.01201604838757175
1.408,-0.02447521904616491,-0.03226139329050038
1.412,0.01652259873882787,0.006912458370530669
1.416,-0.014847392625835721,0.0037821927173824973
1.42,0.028303756338053633,-0.00992351091309925
1.424,0.018080244745914822,-0.06131320838182036
1.428,-0.029895746950020008,-0.04851567877111742
1.432,-0.029483542536626148,-0.023107266623986135
1.436,0.0644865774404877,0.027588047667931537
1.44,-0.01485218920835105,-0.003825317945488878
1.444,0.11158756536374032,0.008431165840945358
1.448,-0.15119234696444547,-0.06708326515235023
1.452,-0.0050030564095679755,0.054716830079402784
1.456,0.013061085587888023,0.03543255698025885
1.46,0.0702449309882248,-0.0053367489783342804
1.464,0.03170660708739603,-0.025120200484316593
1.468,0.06577090967835168,0.04155780951247564
1.472,0.05804269959365126,0.00308154758570333
1.476,-0.06656419729847232,0.02093565001687834
1.48,0.08450113590973286,-0.017439369096145314
1.484,0.015557751942728001,-0.05155145263408211
1.488,-0.03067741210010281,-0.05429533480023583
1.492,0.06724079721128333,-0.0372212835014883
1.496,0.0016991399631634747,-0.057283075566236574
1.5,0.02925867687343057,-0.0259221590547557
1.504,0.002304321160168802,-0.03706750327997493
1.508,0.07722441736945192,-0.030804862068496378
1.512,0.028039894804999063,-0.014856796163276129
1.516,-0.0759980638352584,0.04154615761009778
1.52,0.011547180204251507,0.04484334539647556
1.524,0.11189909342144372,0.05829779751674955
1.528,0.17752283426289084,-0.05656504934260334
1.532,0.011387372349004134,-0.029494700978914618
1.536,0.08500688860404919,-0.0059716991809092325
1.54,0.03631128790510168,0.07466785953371503
1.544,-0.0024209665815989267,-0.03701050372351105
1.548,0.04910838917381698,0.0653646113439924
1.552,-0.01646423302277955,0.0189717022262688
1.556,0.01264995301070071,0.11733784889334618
1.56,-0.07602280962087223,-0.019873774613683542
1.564,-0.003951901677761454,0.03882054952698333
1.568,-0.014819577957031111,-0.05416463309203401
1.572,0.045462721799107486,0.054039603779984735
1.576,-0.011952637357447168,0.08055451089966706
1.58,-0.06022641180796584,-0.053544799140812116
1.584,-0.03788789206040706,0.004609930501284572
1.588,0.06339389761398015,0.06534322830259727
1.592,0.08866414783134616,0.013804108177441786
1.596,-0.06633709855202306,-0.04436981942074663
1.6,-0.07423817608632537,0.012135781197127021
1.604,-0.0267915265060867,0.07275365553700658
1.608,0.018313087554736495,-0.036931724395694795
1.612,0.01201647036602916,-0.038562755315121676
1.616,-0.018607698443166523,-0.13703504266776176
1.62,-0.0160797398100879,0.060443571231287255
1.624,-0.03569180493626008,0.05174675981518086
1.628,-0.0025096623181538966,0.049121505019395294
1.632,0.04987773088215548,-0.028033670390578438
1.636,0.040305650862073245,-0.022084173152117297
1.64,-0.04590852382527627,-0.0034315441048590003
1.644,0.07367288976249445,-0.06376105589905123
1.648,0.056520294497395256,-0.058733769867278775
1.652,0.014523517943334667,0.08122085539772811
1.656,-0.027550241562489558,-0.04679514801688751
1.66,0.004216212241469853,0.07258125001275394
1.664,0.026957543501342596,-0.008213993605999637
1.668,0.03880109220372756,0.06441665331178141
1.672,-0.010070216525771733,-0.0712808396866129
1.676,0.0062578405711518625,-0.00356047546261061
1.68,-0.10749906804018682,0.06535321506432795
1.684,-0.04361232793825201,-0.06598533133094361
1.688,0.026871198331520144,-0.032392126538663545
1.692,0.00826513414219856,0.02249797623319021
1.696,0.026375470497271236,-0.08382157198403006
1.7,0.0019792055980404322,0.015475672370021133
1.704,-0.07746024672625483,0.11406594070275833
1.708,-0.024290992202485748,-0.028134857190383663
1.712,-0.0306740785609558,-0.11024726051423304
1.716,-0.014075057279153778,-0.0331358665692112
1.72,0.022326173218647077,-0.027791159510973492
1.724,0.014519114535154008,0.04801467749118841
1.728,0.04122077104364125,0.0872983702271437
1.732,0.0074904812854733206,-0.00989162074553067
1.736,-0.04609660538797479,0.06108455451917939
1.74,0.08733651331281268,-0.10123185801976697
1.744,0.08484740131190009,0.05581814358827715
1.748,-0.03206039455923855,0.02847241012809767
1.752,-0.07286264481321557,-0.0363442777351912
1.756,0.04749888101261543,-0.06515632658978923
1.76,-0.07510060842995395,-0.03486844877962838
1.764,0.037579095281874114,-0.017034657464972926
1.768,0.07145991907669187,0.006548561179464028
1.772,-0.015596812384909245,-0.005203498210221781
1.776,0.05974425105447722,-0.01725047477932719
1.78,0.014687801953092987,-0.11144065260169077
1.784,0.019432275122941458,0.047383158463302294
1.788,0.03855689287013364,0.05072177550322368
1.792,-0.023607920074328423,0.03602018854840245
1.796,0.07075006052870035,0.08771099372096143
1.8,-0.09774163145958051,-0.03968305277084588
1.804,-0.023106938438488628,0.05193584136450721
1.808,0.008729587914810695,-0.011021939239249086
1.812,0.037742070963004005,0.040335380136008236
1.816,-0.03184768651982172,-0.045163904345685596
1.82,-0.0801822355658465,0.04222919972938791
1.824,-0.005255951313955152,-0.014088159462694143
1.828,-0.005839932987757945,0.04334599570558528
1.832,-0.014252236605823915,0.04721554508189446
1.836,-0.033237972185320874,0.00828224726760312
1.84,-0.03007733900556312,-0.1034934473638267
1.844,0.1110000823239675,0.04015641548318796
1.848,0.06914589734891367,-0.018628136061947406
1.852,0.016228555792064506,0.08187771328984489
1.856,-0.0236097464355934,-0.06528607563629422
1.86,0.01501828773708042,-0.058940409919263276
1.864,-0.09266254161115978,-0.020507526558038267
1.868,0.06815117226108107,0.06205932529177724
1.872,0.08499836759865449,0.009825841076389131
1.876,0.04219838850363896,-0.018771051405892546
1.88,0.05856497717879566,-0.023493852401035874
1.884,0.13461266841931424,-0.08401606747538523
1.888,-0.007139952547876971,0.014487416203846566
1.892,-0.00924542982888697,0.06759643763925026
1.896,-0.008767151821269801,0.10417001641894892
1.9,0.0034811907917827317,-0.060227712943795114
1.904,0.034581708849101354,-0.012725755536653064
1.908,0.02199353074049198,-0.033169903847885145
1.912,0.05354707472323559,-0.023631470090770632
1.916,0.05660633775513986,-0.08410967348230829
1.92,-0.003304646461312958,0.012756109888951867
1.924,-0.016191776182630326,-0.06944689778627725
1.928,0.09199312951601804,-0.017375330250180804
1.932,-0.09959625711427339,0.017737571126807232
1.936,0.013731577330749815,-0.04069180583086626
1.94,0.06113894468640855,-0.05605915452036682
1.944,0.002831117674524286,-0.05588349580124982
1.948,0.015712110025621978,0.10289226147146445
1.952,0.07089930209339736,-0.07337927118529382
1.956,0.05946377175508191,-0.010604554121563225
1.96,0.1492499413470747,-0.0763430674549945
1.964,-0.011059473577929545,0.061821600978211516
1.968,0.10397944470476683,0.021190680270885554
1.972,0.04602540462427385,0.011754058338966495
1.976,-0.04289956681730062,-0.002339472161999119
1.98,0.06674083402585156,-0.0326003832897161
1.984,-0.03150060791599288,0.10504154490304396
1.988,0.04029636000429884,-0.006246611622448474
1.992,-0.09979436547915344,0.07571196687641167
1.996,-0.03830012508449739,-0.0061702336807317095
2.0,0.019690284689776037,-0.029385682791778323
2.004,0.05587926131619619,0.03272975852691243
2.008,-0.05243496630014826,0.015845961041004372
2.012,0.022226798474418663,0.03596291100590707
2.016,-0.10642709418526115,-0.01518192747140134
2.02,-0.031515669715029095,0.010621390709640022
2.024,0.045146145929676994,0.053734309591080866
2.028,0.040592805116522496,-0.05869894138712604
2.032,-0.02069163078527589,-0.0011234618220553457
2.036,-0.017768283069819948,0.03463729459125535
2.04,-0.01708366681283717,0.03186338665877252
2.044,0.042006105474938576,-0.0341337006597234
2.048,-0.018424843828817802,0.014507467268777666
2.052,-0.007038167340377071,-0.056104516247562235
2.056,-0.041528884911433334,-0.007073066835920965
2.06,-0.023274715264023683,-0.07053459264919114
2.064,0.044522927152364014,-0.049342204478788454
2.068,0.0903277573532271,0.0528459293262207
2.072,-0.10391954479163223,0.07957848587043864
2.076,0.00679560003196158,-0.022307316801044405
2.08,0.013128215505590053,-0.012000781583872898
2.084,0.05310226070095664,0.001562678941751361
2.088,-0.04553951541761979,0.05208597864192416
2.092,-0.005469439501601909,0.029275809910163278
2.096,0.03913217065750709,-0.07411133520537741
2.1,0.008909064148473752,-0.01291839049051474
2.104,-0.0814063414295089,0.022982631474077347
2.108,0.0055454292765722835,-0.025266425814936218
2.112,-0.010811531351215193,0.01368763352148609
2.116,-0.03902257263591344,0.06675921999335908
2.12,0.053521133815775494,-0.06654218914637526
2.124,-0.009272232630647456,0.03890248040915268
2.128,0.05883625238610937,0.08010232580375912
2.132,0.051027083715285186,0.005402294925333875
2.136,-0.0030515946268302916,-0.057754209191400875
2.14,0.03263201314284667,-0.07954934935781346
2.144,0.02370268313548575,-0.09415632111433396
2.148,-0.02615387192192313,0.04995616349902358
2.152,0.08884009369799123,-0.03164772914017078
2.156,0.029187362678861684,0.04075044857818194
2.16,-0.0012352621490378498,-0.008481095516609647
2.164,-0.012435965001412719,0.05182794587603402
2.168,-0.13663401562513927,-0.10115366023708922
2.172,-0.011234499955470134,-0.026847454890678815
2.176,0.019448776219702073,-0.05170788257017958
2.18,-0.03010373964447617,-0.0004982932154341873
2.184,-0.0946828771296347,0.14063299779526978
2.188,0.0573341879703651,0.013880821815960754
2.192,0.008854669821021675,-0.04233797477728061
2.196,0.009137413018037225,-0.027945400652128922
2.2,-0.015553476587907566,-0.03183825252724396
2.204,0.005584090819115571,-0.03750541783781826
2.208,-0.008927056897415953,0.04747969085522074
2.212,0.039389821368520095,-0.023006097586605618
2.216,-0.010050961530496581,-0.028871647006253248
2.22,-0.060038240812065935,-0.020464671546097827
2.224,0.06184614532984592,0.03752054297155277
2.228,-0.0016273514952176663,0.0029317098763021127
2.232,0.061765924183466436,0.0219450171795279
2.236,-0.002743955175811175,-0.003935188243847579
2.24,-0.09580144456137896,-0.03031341679985409
2.244,0.02484788680762278,-0.012898842571883902
2.248,-0.027948744035895107,-0.028529016613543602
2.252,0.01824194369423913,-0.0035984111551238536
2.256,-0.11001360917134109,0.049154162036786964
2.26,0.09050362458116817,-0.024216340405828318
2.264,0.01478061180974829,0.03324907987584349
2.268,0.05550087840363221,-0.026621236983147556
2.272,-0.03602167199111885,0.028640470215876186
2.276,0.095960273041232,0.05481034037978231
2.28,-0.06900428071007009,0.005835187074418974
2.284,-0.028465156461090588,0.021020056953952905
2.288,0.07988002971806585,0.016532477437170717
2.292,0.03979857064261633,0.03768782656322273
2.296,-0.018856367205896177,0.030757044045372176
2.3,0.037922454178275396,0.04964808582967737
2.304,0.030468619550010775,0.02753611461097233
2.308,0.026927852298128642,-0.020953858121096038
2.312,-0.010404476565906156,0.02326666798318442
2.316,0.023604525884182097,-0.009151313740919634
2.32,-0.0017244162798095053,-0.02539069030923388
2.324,0.004081331086495504,-0.04240399703845736
2.328,-0.03186538895646804,0.04417606295042627
2.332,-0.03769804410248298,0.034443304880404715
2.336,-0.013316698640163474,0.08622950849691763
2.34,-0.04012459709884325,-0.06800317904473022
2.344,-0.12640624757945526,-0.013437966916222822
2.348,-0.024230313524499086,-0.009132112915221096
2.352,-0.009405552060355923,-0.011248046502992862
2.356,0.043187779459720244,-0.013689243736821496
2.36,0.035969540895540004,0.009066911202109791
2.364,-0.044755356640184624,-0.024971718847256526
2.368,-0.13777658400094572,0.027724436281153758
2.372,0.03687319807372231,0.062481295724604535
2.376,0.05320043035195783,0.022774432183796434
2.38,0.021267834229926622,-0.0019114594721175986
2.384,0.0434991846427023,-0.06788018435416202
2.388,-0.09727357522745574,-0.01843768988978914
2.392,-0.06408939303785295,0.07407268175388969
2.396,-0.059215603560179346,0.016109888516458323
2.4,0.018728416861480753,-0.05749995870534794
2.404,-0.010464943092065125,0.044732475034765316
2.408,-0.09778483435923786,0.0005066694786053306
2.412,0.09362939524506704,-0.003266758196345223
2.416,0.019265689429149892,0.07138796349389938
